"","y12b224","y12b225","w12edu","sampid","y12g101","y12a034","y12a065","y12a080","y12b308","y12b156z","y12b161","w12type","y12f310","y12g500","y12b22","y12g7"
"1228",1,3600,4,3429,2,NA,NA,NA,1,0,1,5,2,1,50,4000
"1229",2,180,4,3433,1,NA,NA,NA,2,0,2,5,1,2,45,1800
"1230",2,180,4,3436,1,NA,NA,NA,2,0,1,5,1,2,46,1800
"1231",NA,NA,4,3437,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2000
"1232",2,170,4,3438,1,NA,NA,NA,1,4,1,5,1,2,56,1800
"1233",2,200,4,3440,1,NA,NA,NA,1,0,1,5,1,2,40,1800
"1234",2,300,4,3444,2,NA,NA,NA,1,1,1,5,1,2,40,3000
"1235",2,180,4,3447,1,NA,NA,NA,1,4,1,5,1,2,45,2200
"1236",2,500,5,3448,1,NA,NA,NA,1,2,1,5,1,2,40,6000
"1237",NA,NA,4,3457,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"1238",NA,NA,NA,3468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",NA,NA,NA,3469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",2,200,4,3472,1,NA,NA,NA,1,1,1,5,1,2,40,2500
"1241",2,300,4,3473,1,NA,NA,NA,1,6,1,5,1,2,40,3500
"1242",2,280,5,3475,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"1243",NA,NA,4,3476,2,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1244",2,300,4,3478,2,NA,NA,NA,1,2,1,5,1,1,40,2000
"1245",NA,NA,5,3479,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1246",NA,NA,4,3482,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"1247",2,200,4,3483,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"1248",2,230,4,3484,1,NA,NA,NA,1,4,1,5,1,2,40,2000
"1249",2,120,4,3487,1,NA,NA,NA,2,99,2,5,1,2,30,2000
"1250",NA,NA,5,3488,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1251",1,3800,5,3489,2,NA,NA,NA,1,0,1,5,4,2,45,5000
"1252",NA,NA,4,3493,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"1253",1,3200,4,3496,1,NA,NA,NA,1,0,1,5,2,2,45,3000
"1254",5,2,4,3498,1,NA,NA,NA,1,4,2,5,2,2,60,2000
"1255",1,4500,4,3502,2,NA,NA,NA,1,0,1,5,1,1,40,3500
"1256",1,2200,4,3504,1,NA,NA,NA,1,0,1,5,2,2,52,2600
"1257",1,4800,4,3510,2,NA,NA,NA,1,1,1,5,1,2,40,5000
"1258",2,333,5,3511,2,NA,NA,NA,1,1,1,5,2,1,45,4500
"1259",NA,NA,4,3513,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1260",2,200,4,3516,1,NA,NA,NA,2,0,1,5,4,2,48,2800
"1261",NA,NA,4,3520,2,NA,NA,NA,NA,NA,NA,6,3,1,NA,2400
"1262",1,2500,4,3525,1,NA,NA,NA,1,3,1,5,1,2,45,2600
"1263",1,3300,4,3529,1,NA,NA,NA,2,6,1,5,3,2,52,3300
"1264",1,5100,4,3531,1,NA,NA,NA,1,0,1,5,1,2,43,3800
"1265",1,3800,4,3532,1,NA,NA,NA,1,1,1,5,1,2,45,3500
"1266",2,200,4,3535,1,NA,NA,NA,1,0,1,5,4,2,50,3000
"1267",1,4600,4,3540,2,NA,NA,NA,1,0,1,5,2,2,44,4500
"1268",1,4900,4,3541,1,NA,NA,NA,1,0,1,5,1,2,46,4500
"1269",1,6000,4,3550,1,NA,NA,NA,1,1,1,5,2,2,45,6000
"1270",2,185,4,3554,1,NA,NA,NA,1,0,1,5,4,2,45,2000
"1271",2,160,4,3568,2,NA,NA,NA,1,0,1,5,2,1,40,2000
"1272",1,3000,4,3573,1,NA,NA,NA,2,8,1,5,2,2,52,3000
"1273",1,5500,4,3574,2,NA,NA,NA,1,0,1,5,2,2,47,3500
"1274",2,300,4,3576,1,NA,NA,NA,1,0,1,5,3,2,40,4000
"1275",NA,NA,NA,3582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276",2,9090908,4,3583,2,NA,NA,NA,NA,2,4,5,2,1,48,3600
"1277",1,3600,4,3584,2,NA,NA,NA,1,0,1,5,2,1,45,2600
"1278",1,9090908,4,3588,1,NA,NA,NA,2,2,2,5,2,2,30,3000
"1279",1,9090908,4,3589,1,5,2,5,1,3,1,5,2,2,40,5000
"1280",1,4700,4,3595,1,NA,NA,NA,1,0,1,5,2,2,40,4500
"1281",1,9090908,4,3596,2,NA,NA,NA,1,0,1,5,2,2,45,7000
"1282",1,3900,4,3601,1,NA,NA,NA,1,0,1,5,2,2,40,3600
"1283",NA,NA,4,3602,2,NA,NA,NA,NA,NA,NA,6,2,2,NA,2200
"1284",1,9090908,4,3604,1,NA,NA,NA,1,1,1,5,3,2,40,5000
"1285",1,9090908,4,3605,1,NA,NA,NA,1,0,1,5,2,2,45,4000
"1286",2,190,4,3612,1,NA,NA,NA,1,3,1,5,2,2,40,2400
"1287",1,2400,4,3613,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"1288",1,3500,4,3617,1,NA,NA,NA,1,0,1,5,2,2,45,3700
"1289",1,9090908,4,3618,1,NA,NA,NA,1,2,1,5,3,2,50,3500
"1290",NA,NA,4,3619,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1291",1,9090908,4,3621,1,NA,NA,NA,1,5,1,5,3,2,40,5000
"1292",1,9090908,4,3623,2,NA,NA,NA,1,0,1,5,3,2,40,3600
"1293",1,9090908,4,3635,1,NA,NA,NA,2,2,2,5,2,2,40,3000
"1294",1,3000,4,3636,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1295",2,240,4,3640,1,NA,NA,NA,1,8,1,5,2,2,45,2800
"1296",NA,NA,4,3657,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,4000
"1297",2,200,4,3659,1,NA,NA,NA,1,0,1,5,2,2,40,3500
"1298",1,4000,4,3661,2,NA,NA,NA,1,6,1,5,1,1,40,5000
"1299",NA,NA,4,3666,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3500
"1300",2,200,4,3667,2,NA,NA,NA,1,2,1,5,2,1,47,3000
"1301",2,9090908,4,3672,1,NA,NA,NA,1,0,1,5,2,2,40,4500
"1302",2,9090908,4,3673,1,NA,NA,NA,1,6,1,5,1,2,45,4000
"1303",2,9090908,4,3674,2,NA,NA,NA,1,0,1,5,4,2,40,4500
"1304",2,9090908,4,3678,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1305",2,9090908,4,3687,1,NA,NA,NA,1,1,1,5,2,2,45,3500
"1306",2,400,4,3688,2,NA,NA,NA,1,0,1,5,2,2,50,5000
"1307",1,4500,4,3693,1,NA,NA,NA,1,0,1,5,2,2,42,4500
"1308",NA,NA,4,3694,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,3000
"1309",2,9090908,5,3698,1,6,1,5,1,0,1,5,2,2,40,3500
"1310",NA,NA,4,3705,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,4000
"1311",2,38,4,3712,1,NA,NA,NA,2,0,2,5,5,2,13,2400
"1312",2,160,4,3713,1,NA,NA,NA,2,4,2,5,3,2,42,2200
"1313",NA,NA,4,3723,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1314",1,5000,4,3724,2,NA,NA,NA,1,1,1,5,1,1,40,3300
"1315",NA,NA,4,3726,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,3000
"1316",2,200,5,3730,1,NA,NA,NA,NA,2,5,5,3,2,44,2400
"1317",2,137,4,3734,2,NA,NA,NA,1,0,1,5,1,1,25,3000
"1318",1,6000,4,3735,1,NA,NA,NA,2,4,2,5,1,2,50,8000
"1319",NA,NA,4,3736,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"1320",2,180,5,3737,2,NA,NA,NA,1,3,1,5,2,1,44,2500
"1321",2,250,4,3742,1,NA,NA,NA,1,1,1,5,2,2,40,2800
"1322",2,150,4,3747,1,NA,NA,NA,1,0,1,5,3,2,60,4500
"1323",2,290,4,3749,2,NA,NA,NA,1,0,1,5,2,2,40,3000
"1324",2,300,4,3750,2,NA,NA,NA,1,2,1,5,2,1,40,2400
"1325",2,70,5,3758,1,3,1,5,2,2,2,5,5,2,42,3000
"1326",1,6000,4,3759,1,NA,NA,NA,1,0,1,5,2,2,60,7000
"1327",1,1800,4,3760,1,NA,NA,NA,2,0,1,5,3,2,35,2500
"1328",1,3000,4,3762,1,NA,NA,NA,1,2,1,5,3,2,40,3000
"1329",2,260,4,3769,1,NA,NA,NA,1,3,1,5,2,2,55,3120
"1330",1,2400,4,3773,1,NA,NA,NA,2,8,1,5,4,2,42,2600
"1331",2,350,4,3778,1,NA,NA,NA,1,5,1,5,1,2,63,3000
"1332",NA,NA,4,3779,1,4,1,5,NA,NA,NA,4,4,2,NA,NA
"1333",1,5500,4,3780,1,NA,NA,NA,1,1,1,5,1,2,40,6000
"1334",1,8200,4,3781,2,NA,NA,NA,1,0,1,5,2,1,43,8200
"1335",5,3.5,4,3782,1,NA,NA,NA,2,2,1,5,1,2,21,3000
"1336",1,2500,4,3785,1,NA,NA,NA,1,5,1,5,3,2,40,2400
"1337",NA,NA,4,3786,1,1,2,5,NA,NA,NA,4,1,2,NA,NA
"1338",NA,NA,4,3787,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2700
"1339",2,150,4,3790,2,NA,NA,NA,2,2,1,5,2,1,25,9090909
"1340",1,2200,4,3791,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"1341",1,3500,5,3796,2,NA,NA,NA,1,6,1,5,2,2,40,3000
"1342",1,5000,4,3797,2,NA,NA,NA,1,1,1,5,2,2,45,9090909
"1343",1,6000,4,3798,2,NA,NA,NA,1,1,1,5,5,1,40,6000
"1344",NA,NA,4,3799,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,9090909
"1345",2,300,4,3800,2,NA,NA,NA,2,2,2,5,1,2,20,4000
"1346",2,400,4,3808,2,NA,NA,NA,1,0,1,5,2,1,50,6000
"1347",2,250,4,3809,1,NA,NA,NA,1,0,1,5,3,2,40,3500
"1348",NA,NA,4,3811,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,9090909
"1349",2,150,4,3815,1,NA,NA,NA,NA,2,5,5,2,2,25,2000
"1350",NA,NA,4,3817,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"1351",NA,NA,4,3823,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2800
"1352",NA,NA,NA,3827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353",NA,NA,NA,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354",1,2400,4,3832,1,NA,NA,NA,1,0,1,5,5,2,54,2500
"1355",2,350,4,3833,1,NA,NA,NA,1,0,1,5,2,2,40,4200
"1356",1,3400,4,3834,1,NA,NA,NA,1,0,1,5,2,2,40,3800
"1357",2,200,4,3835,1,NA,NA,NA,2,6,2,5,2,2,40,2700
"1358",2,340,4,3837,1,NA,NA,NA,1,1,1,5,1,2,40,3600
"1359",2,220,4,3838,1,NA,NA,NA,1,1,1,5,2,2,40,2500
"1360",2,280,5,3840,1,NA,NA,NA,1,2,1,5,1,2,45,3000
"1361",2,130,4,3843,1,NA,NA,NA,1,0,1,5,4,2,40,2000
"1362",1,7100,4,3846,2,NA,NA,NA,1,1,1,5,2,1,40,10000
"1363",2,700,4,3848,2,NA,NA,NA,NA,8,5,5,1,2,40,10000
"1364",2,450,4,3860,2,NA,NA,NA,1,1,1,5,2,1,40,7000
"1365",2,350,4,3861,1,NA,NA,NA,1,0,1,5,3,2,40,6000
"1366",NA,NA,4,3863,1,2,2,5,NA,NA,NA,3,2,2,NA,NA
"1367",1,4320,5,3866,1,NA,NA,NA,1,0,1,5,1,2,45,3600
"1368",2,350,4,3867,2,NA,NA,NA,1,0,1,5,1,2,40,3000
"1369",2,450,4,3869,2,NA,NA,NA,1,5,1,5,1,1,40,8000
"1370",2,330,4,3870,2,NA,NA,NA,2,4,2,5,2,2,42,3000
"1371",2,200,4,3878,2,NA,NA,NA,1,0,1,5,2,2,45,2400
"1372",NA,NA,4,3883,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1373",1,3200,4,3885,2,NA,NA,NA,1,0,1,5,2,1,40,3600
"1374",1,4200,4,3887,1,NA,NA,NA,1,0,1,5,1,2,40,4200
"1375",1,3000,4,3890,2,NA,NA,NA,1,0,1,5,1,1,41,3500
"1376",NA,NA,4,3895,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,3000
"1377",2,270,4,3903,1,NA,NA,NA,1,2,1,5,2,2,40,5000
"1378",NA,NA,4,3904,2,1,2,5,NA,NA,NA,4,1,2,NA,NA
"1379",NA,NA,4,3905,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"1380",2,180,4,3906,1,NA,NA,NA,1,0,1,5,2,2,40,4000
"1381",2,300,4,3907,1,NA,NA,NA,1,0,1,5,4,2,40,5000
"1382",2,100,4,3908,1,NA,NA,NA,2,2,2,5,2,2,15,2500
"1383",2,230,4,3911,1,NA,NA,NA,1,0,1,5,2,2,40,4000
"1384",2,270,4,3912,2,NA,NA,NA,1,0,1,5,1,2,40,5000
"1385",1,6900,5,3913,2,NA,NA,NA,1,1,1,5,2,1,45,7600
"1386",2,400,4,3916,2,NA,NA,NA,1,0,1,5,1,2,43,7000
"1387",2,280,4,3918,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1388",2,200,5,3920,1,NA,NA,NA,2,2,2,5,1,2,40,4000
"1389",2,400,4,3921,2,NA,NA,NA,NA,2,4,5,1,1,45,4000
"1390",1,9090908,4,3934,1,NA,NA,NA,1,8,1,5,1,2,40,6000
"1391",NA,NA,4,3935,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,4000
"1392",1,4500,4,3936,1,NA,NA,NA,1,0,1,5,1,2,40,6000
"1393",NA,NA,5,3938,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,4000
"1394",NA,NA,5,3940,1,7,1,5,NA,NA,NA,4,NA,2,NA,NA
"1395",NA,NA,4,3943,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2600
"1396",1,4800,4,3945,1,NA,NA,NA,1,1,1,5,1,2,40,4000
"1397",NA,NA,4,3946,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2800
"1398",NA,NA,4,3947,1,2,1,5,NA,NA,NA,4,5,2,NA,NA
"1399",1,9090908,4,3950,1,NA,NA,NA,1,0,1,5,1,2,40,5000
"1400",2,200,4,3951,1,NA,NA,NA,NA,6,4,5,2,2,40,3600
"1401",1,3600,4,3952,1,NA,NA,NA,1,2,1,5,1,2,40,3300
"1402",1,4700,4,3965,2,NA,NA,NA,1,0,1,5,1,1,40,4500
"1403",1,3000,4,3967,1,NA,NA,NA,1,1,1,5,1,2,40,3600
"1404",4,11,4,3968,1,NA,NA,NA,2,0,2,5,1,2,40,2600
"1405",NA,NA,4,3971,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"1406",1,5500,5,3975,1,NA,NA,NA,1,1,1,5,1,2,48,5000
"1407",2,250,4,3981,1,NA,NA,NA,1,0,1,5,1,2,40,2400
"1408",NA,NA,5,3985,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,7000
"1409",NA,NA,4,3986,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,3000
"1410",1,3000,4,3989,2,NA,NA,NA,1,2,1,5,1,2,40,4000
"1411",1,3300,4,3994,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"1412",1,4800,4,3995,2,NA,NA,NA,1,3,1,5,1,2,40,3000
"1413",1,3500,4,4008,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1414",NA,NA,4,4019,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2600
"1415",2,230,4,4020,1,NA,NA,NA,1,3,1,5,1,2,40,3000
"1416",2,350,4,4021,2,NA,NA,NA,1,0,1,5,1,2,40,3000
"1417",2,160,4,4026,2,NA,NA,NA,2,0,2,5,1,1,40,1500
"1418",2,300,4,4032,2,NA,NA,NA,1,0,1,5,1,1,40,3000
"1419",1,4000,4,4034,1,NA,NA,NA,1,0,1,5,2,2,46,4500
"1420",1,1800,4,4038,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"1421",1,6000,4,4040,2,NA,NA,NA,1,0,1,5,1,1,40,8000
"1422",2,260,4,4041,2,NA,NA,NA,1,1,1,5,1,1,43,3500
"1423",NA,NA,4,4045,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"1424",1,7000,4,4046,2,NA,NA,NA,1,0,1,5,2,1,44,5000
"1425",2,270,4,4048,2,NA,NA,NA,1,3,1,5,2,2,43,3500
"1426",2,9090908,4,4049,1,NA,NA,NA,1,0,1,5,1,2,40,4000
"1427",9090909,9090909,4,4050,1,NA,NA,NA,1,2,1,5,2,2,40,5000
"1428",2,300,4,4051,1,NA,NA,NA,1,7,1,5,2,2,46,4000
"1429",2,250,4,4058,1,NA,NA,NA,1,2,1,5,3,2,40,3000
"1430",2,200,4,4059,1,NA,NA,NA,1,2,1,5,2,2,44,3000
"1431",NA,NA,4,4061,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"1432",2,200,4,4062,2,NA,NA,NA,1,3,1,5,3,2,51,3000
"1433",2,600,4,4066,2,NA,NA,NA,NA,6,4,5,2,1,42,8000
"1434",NA,NA,4,4069,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"1435",2,290,4,4071,2,NA,NA,NA,1,4,1,5,2,1,40,3500
"1436",1,4900,4,4076,1,NA,NA,NA,1,1,1,5,2,2,41,4000
"1437",1,2300,4,4078,1,NA,NA,NA,1,8,1,5,4,2,45,2900
"1438",NA,NA,NA,4082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439",2,250,4,4084,1,NA,NA,NA,1,5,1,5,2,2,50,3500
"1440",1,9090908,5,4086,2,NA,NA,NA,1,1,1,5,1,2,40,3500
"1441",1,3500,4,4087,1,NA,NA,NA,1,3,1,5,2,2,40,4000
"1442",1,4600,4,4088,1,NA,NA,NA,1,1,1,5,3,2,40,4500
"1443",NA,NA,NA,4090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444",2,200,4,4094,4,NA,NA,NA,1,6,1,5,3,1,50,3000
"1445",1,3000,4,4095,1,NA,NA,NA,1,1,1,5,1,2,45,4000
"1446",NA,NA,NA,4098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447",1,3400,5,4103,1,NA,NA,NA,1,2,1,5,2,2,30,3000
"1448",1,7500,4,4106,1,NA,NA,NA,1,1,1,5,1,2,42,7000
"1449",1,3600,4,4107,1,NA,NA,NA,1,0,1,5,2,2,40,3600
"1450",2,180,4,4112,1,NA,NA,NA,1,4,1,5,2,2,40,2400
"1451",2,250,4,4116,1,NA,NA,NA,2,5,2,5,2,2,66,3000
"1452",1,4000,4,4119,1,NA,NA,NA,1,0,1,5,2,2,40,4000
"1453",NA,NA,NA,4121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454",2,9090908,4,4124,2,NA,NA,NA,1,6,1,5,2,2,40,9090908
"1455",2,200,4,4126,1,NA,NA,NA,1,0,1,5,2,2,60,3000
"1456",1,9000,4,4129,2,NA,NA,NA,1,0,1,5,1,1,50,9000
"1457",1,5000,5,4130,2,NA,NA,NA,1,2,1,5,1,1,40,5000
"1458",1,3500,4,4131,1,NA,NA,NA,1,1,1,5,2,2,40,3600
"1459",1,3900,4,4132,2,NA,NA,NA,1,1,1,5,2,1,45,4000
"1460",1,9090908,4,4133,1,NA,NA,NA,1,0,1,5,2,2,50,3000
"1461",NA,NA,4,4138,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,9090909
"1462",1,5200,4,4139,2,NA,NA,NA,1,6,1,5,2,2,50,6000
"1463",1,5000,4,4140,1,NA,NA,NA,1,0,1,5,1,2,47,5000
"1464",1,4800,4,4143,2,NA,NA,NA,1,1,1,5,1,1,40,4800
"1465",2,625,5,4144,2,NA,NA,NA,1,2,1,5,1,1,40,8000
"1466",2,9090909,4,4147,2,NA,NA,NA,1,8,1,5,2,2,60,3000
"1467",1,3500,4,4151,2,NA,NA,NA,1,0,1,5,2,1,40,4000
"1468",1,5000,4,4152,2,NA,NA,NA,1,0,1,5,2,1,40,5000
"1469",NA,NA,4,4157,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"1470",NA,NA,5,4167,1,4,1,5,NA,NA,NA,4,1,2,NA,NA
"1471",1,9090908,5,4168,2,NA,NA,NA,1,3,1,5,2,2,40,9090908
"1472",1,2500,4,4171,1,NA,NA,NA,1,1,1,5,2,2,43,2500
"1473",2,350,4,4174,1,NA,NA,NA,1,4,1,5,1,2,45,4000
"1474",2,300,4,4184,2,NA,NA,NA,2,6,2,5,3,1,48,3600
"1475",1,3000,4,4185,2,NA,NA,NA,1,1,1,5,2,1,40,3600
"1476",1,9000,4,4188,2,NA,NA,NA,1,0,1,5,1,1,40,8000
"1477",2,350,4,4189,2,NA,NA,NA,1,1,1,5,2,1,40,3600
"1478",1,2500,4,4192,1,NA,NA,NA,1,0,1,5,3,2,40,2400
"1479",2,350,4,4193,1,NA,NA,NA,1,6,1,5,2,2,40,4000
"1480",2,250,4,4195,1,NA,NA,NA,2,0,1,5,2,2,54,3000
"1481",2,250,4,4196,2,NA,NA,NA,1,1,1,5,2,2,40,3000
"1482",2,180,4,4201,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"1483",2,9090908,4,4202,1,NA,NA,NA,1,6,1,5,2,2,40,2000
"1484",1,3000,4,4204,1,NA,NA,NA,1,4,1,5,2,2,40,3000
"1485",1,6500,4,4210,2,NA,NA,NA,1,6,1,5,2,1,40,6000
"1486",2,150,4,4211,1,NA,NA,NA,1,0,1,5,2,2,40,1800
"1487",1,4500,4,4214,2,NA,NA,NA,1,8,1,5,2,2,40,4500
"1488",NA,NA,5,4215,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,4000
"1489",2,2,4,4217,1,NA,NA,NA,1,0,1,5,3,2,45,2400
"1490",NA,NA,4,4220,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"1491",1,5000,4,4226,2,NA,NA,NA,1,1,1,5,3,1,40,5000
"1492",NA,NA,4,4230,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2000
"1493",2,220,5,4235,1,NA,NA,NA,1,3,1,5,3,2,40,3000
"1494",NA,NA,4,4236,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2000
"1495",2,220,4,4240,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"1496",2,150,4,4241,2,NA,NA,NA,2,2,2,5,2,1,15,2000
"1497",2,260,4,4244,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1498",2,350,4,4247,1,NA,NA,NA,1,2,1,5,2,2,40,4000
"1499",NA,NA,5,4253,2,NA,NA,NA,NA,NA,NA,6,3,1,NA,4000
"1500",2,400,4,4255,1,NA,NA,NA,1,0,1,5,2,2,46,4500
"1501",2,300,4,4260,1,NA,NA,NA,1,5,1,5,3,2,40,3600
"1502",1,5100,4,4261,1,NA,NA,NA,1,1,1,5,2,2,40,5500
"1503",2,200,4,4271,2,NA,NA,NA,1,2,1,5,2,2,40,2400
"1504",1,3800,4,4274,1,NA,NA,NA,1,4,1,5,2,2,40,4000
"1505",1,3500,4,4279,2,2,2,5,1,0,1,5,3,2,40,5000
"1506",2,350,4,4286,1,NA,NA,NA,1,3,1,5,2,2,40,6000
"1507",2,250,5,4292,2,NA,NA,NA,1,2,1,5,1,1,48,2500
"1508",2,350,4,4301,2,2,2,5,1,0,1,5,1,1,40,6000
"1509",2,220,4,4303,1,NA,NA,NA,1,6,1,5,2,2,47,1500
"1510",2,500,4,4308,2,NA,NA,NA,NA,5,4,5,1,1,72,2400
"1511",NA,NA,NA,4310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512",2,200,4,4317,1,NA,NA,NA,NA,5,4,5,2,2,60,2400
"1513",1,5000,4,4333,2,NA,NA,NA,1,1,1,5,5,1,40,7000
"1514",1,3100,4,4337,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"1515",2,100,4,4342,2,NA,NA,NA,1,2,1,5,1,1,20,1200
"1516",2,200,4,4344,1,NA,NA,NA,1,4,1,5,3,2,40,1800
"1517",1,5000,4,4347,2,NA,NA,NA,1,0,1,5,2,1,40,4000
"1518",NA,NA,4,4348,2,NA,NA,NA,NA,NA,NA,6,1,2,NA,3500
"1519",1,5000,4,4349,1,NA,NA,NA,1,6,1,5,1,2,50,3500
"1520",2,250,4,4350,1,NA,NA,NA,1,0,1,5,1,2,60,2500
"1521",1,2800,4,4351,2,NA,NA,NA,1,0,1,5,1,2,50,2000
"1522",1,5000,4,4352,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"1523",NA,NA,4,4353,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"1524",1,3500,4,4354,1,NA,NA,NA,1,0,1,5,2,2,50,3000
"1525",1,7000,4,4355,1,NA,NA,NA,1,0,1,5,1,2,40,4500
"1526",NA,NA,4,4356,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"1527",2,500,4,4361,2,NA,NA,NA,1,3,1,5,4,1,41,4800
"1528",1,3200,4,4364,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1529",1,4700,4,4370,1,NA,NA,NA,1,4,1,5,1,2,40,5000
"1530",1,3296,4,4371,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1531",1,5000,4,4377,1,NA,NA,NA,1,1,1,5,1,2,40,4000
"1532",1,3800,4,4378,1,NA,NA,NA,1,4,1,5,1,2,40,4000
"1533",2,9090908,4,4380,2,NA,NA,NA,1,2,1,5,2,1,40,4000
"1534",2,9090908,4,4381,1,NA,NA,NA,1,0,1,5,4,2,45,4000
"1535",NA,NA,4,4382,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,4000
"1536",1,5600,5,4386,1,NA,NA,NA,1,1,1,5,4,2,45,5000
"1537",2,9090908,4,4388,1,NA,NA,NA,1,0,1,5,2,2,45,3000
"1538",1,5000,5,4390,1,NA,NA,NA,1,1,1,5,2,2,44,5000
"1539",2,300,4,4391,2,NA,NA,NA,NA,2,5,5,3,2,24,3000
"1540",1,11000,4,4392,2,NA,NA,NA,1,1,1,5,2,1,40,10000
"1541",2,350,4,4394,2,NA,NA,NA,1,0,1,5,2,1,50,6000
"1542",NA,NA,5,4395,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,3600
"1543",1,3500,4,4397,1,NA,NA,NA,1,0,1,5,4,2,40,3000
"1544",1,4000,4,4398,1,NA,NA,NA,1,1,1,5,2,2,40,3500
"1545",2,100,5,4399,2,NA,NA,NA,2,2,2,5,2,2,10,1500
"1546",1,4200,4,4400,1,NA,NA,NA,1,3,1,5,2,2,40,3500
"1547",1,2800,4,4402,1,NA,NA,NA,1,2,1,5,2,2,40,2500
"1548",1,1800,4,4406,1,NA,NA,NA,1,2,1,5,1,2,40,1500
"1549",NA,NA,4,4407,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"1550",1,4300,4,4415,2,NA,NA,NA,1,3,1,5,2,2,50,3500
"1551",NA,NA,4,4420,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
